onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
33863.25	100	0	0	0	39	0	13	15	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	Y	0	0	0	161.789734999882	161.989986599889
33963.25	100	1	0	0	39	1	5	14	0	0	0	stim006_stimuli_original_animals_fish_2.png	V	0	0	0	162.189729499863	162.389728099806
34063.25	100	2	0	0	39	2	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	162.589737599948	162.789740599925
34163.25	100	3	0	0	39	3	7	10	0	0	0	stim008_stimuli_original_animals_fish_4.png	Q	0	0	0	162.989750399953	163.1897516998
34263.25	100	4	0	0	39	4	12	9	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	163.389758299803	163.589758799877
34363.25	100	5	0	0	39	5	1	2	1	0	0	stim002_stimuli_original_animals_birds_2.png	C	d	163.981592399999	0	163.789768999908	163.989796199836
34463.25	100	6	0	0	39	6	11	12	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	T	0	0	0	164.189783199923	164.389782699989
34563.25	100	7	0	0	39	7	1	13	1	0	1	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	164.589793599909	164.78979459987
34663.25	100	8	0	0	39	8	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	164.989801299991	165.189790599979
34763.25	100	9	0	0	39	9	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	0	0	0	165.389804199804	165.589801799972
34863.25	100	10	0	0	39	10	2	1	0	0	0	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	165.789811899886	165.98981209984
34963.25	100	11	0	0	39	11	1	15	0	1	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	166.189822499873	166.389821299817
35063.25	100	12	0	0	39	12	9	0	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	A	0	0	0	166.589875999838	166.789835299831
35163.25	100	13	0	0	39	13	10	15	0	1	0	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	166.98984389985	167.189844199922
35263.25	100	14	0	0	39	14	15	11	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	R	0	0	0	167.390020299936	167.58989199996
35363.25	100	15	0	0	39	15	0	3	0	0	0	stim001_stimuli_original_animals_birds_1.png	D	0	0	0	167.789889199892	167.989893799881
35463.25	100	16	0	0	39	16	14	5	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	F	0	0	0	168.189896599855	168.389890199993
35563.25	100	17	0	0	39	17	4	7	0	0	0	stim005_stimuli_original_animals_fish_1.png	J	0	0	0	168.589903699933	168.789899899857
35663.25	100	18	0	0	39	18	7	4	0	0	0	stim008_stimuli_original_animals_fish_4.png	E	0	0	0	168.98991639982	169.189912199974
35763.25	100	19	0	0	39	19	5	14	0	0	0	stim006_stimuli_original_animals_fish_2.png	V	0	0	0	169.389924200019	169.589930499904
35863.25	100	20	0	0	39	20	3	0	0	0	0	stim004_stimuli_original_animals_birds_4.png	A	d	169.98177199997	0	169.789948199876	169.989938499872
35963.25	100	21	0	0	39	21	11	15	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Y	0	0	0	170.189952099929	170.389951599995
36063.25	100	22	0	0	39	22	15	10	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	170.589957399992	170.789963399991
36163.25	100	23	0	0	39	23	0	9	0	0	0	stim001_stimuli_original_animals_birds_1.png	L	0	0	0	170.989969499875	171.18997229985
36263.25	100	24	0	0	39	24	15	1	1	0	1	stim016_stimuli_original_vehicles_planes_4.png	B	0	0	0	171.389980699867	171.589987299871
36363.25	100	25	0	0	39	25	1	2	0	0	0	stim002_stimuli_original_animals_birds_2.png	C	0	0	0	171.789969199803	171.98999289982
36463.25	100	26	0	0	39	26	4	3	0	0	0	stim005_stimuli_original_animals_fish_1.png	D	0	0	0	172.190008099889	172.390003799926
36563.25	100	27	0	0	39	27	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	172.590013499837	172.790019399952
36663.25	100	28	0	0	39	28	13	1	0	1	0	stim014_stimuli_original_vehicles_planes_2.png	B	0	0	0	172.990017999895	173.190024399897
36763.25	100	29	0	0	39	29	12	11	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	R	0	0	0	173.39003739995	173.590039699804
36863.25	100	30	0	0	39	30	2	1	0	1	0	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	173.790040999884	173.990046799881
36963.25	100	31	0	0	39	31	9	12	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	174.190051599871	174.390058299992
37063.25	100	32	0	0	39	32	10	7	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	J	0	0	0	174.590063299984	174.790066199843
37163.25	100	33	0	0	39	33	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	174.990079999901	175.190076399827
37263.25	100	34	0	0	39	34	14	5	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	F	0	0	0	175.39009689982	175.590082099894
37363.25	100	35	0	0	39	35	15	13	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	U	0	0	0	175.790109399939	175.990106299985
