onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
8109.5	100	0	0	0	39	0	7	11	0	0	0	stim008_stimuli_original_animals_fish_4.png	R	0	0	0	58.1181329999818	58.3187122000381
8209.5	100	1	0	0	39	1	15	2	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	C	0	0	0	58.5181549000554	58.7181486999616
8309.5	100	2	0	0	39	2	0	13	0	0	0	stim001_stimuli_original_animals_birds_1.png	U	0	0	0	58.9181626000209	59.1181616999675
8409.5	100	3	0	0	39	3	2	4	0	0	0	stim003_stimuli_original_animals_birds_3.png	E	0	0	0	59.318169599981	59.5182011999423
8509.5	100	4	0	0	39	4	13	12	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	T	0	0	0	59.7181871000212	59.9181812000461
8609.5	100	5	0	0	39	5	3	0	0	0	0	stim004_stimuli_original_animals_birds_4.png	A	0	0	0	60.1182100999868	60.3181817999575
8709.5	100	6	0	0	39	6	14	1	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	B	0	0	0	60.5182061999803	60.7182030000258
8809.5	100	7	0	0	39	7	5	3	0	0	0	stim006_stimuli_original_animals_fish_2.png	D	0	0	0	60.9182191999862	61.118219200056
8909.5	100	8	0	0	39	8	14	14	1	0	1	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	61.318227599957	61.5182253000094
9009.5	100	9	0	0	39	9	4	0	0	1	0	stim005_stimuli_original_animals_fish_1.png	A	0	0	0	61.7182462000055	61.9182370000053
9109.5	100	10	0	0	39	10	1	6	0	0	0	stim002_stimuli_original_animals_birds_2.png	G	0	0	0	62.118262300035	62.3182469999883
9209.5	100	11	0	0	39	11	10	0	0	1	0	stim011_stimuli_original_vehicles_boats_3.png	A	0	0	0	62.5182646999601	62.7182635000208
9309.5	100	12	0	0	39	12	14	8	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	K	0	0	0	62.9182756999508	63.1182731000008
9409.5	100	13	0	0	39	13	9	7	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	J	0	0	0	63.3182830000296	63.5183079000562
9509.5	100	14	0	0	39	14	8	9	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	L	d	63.7110488000326	0	63.718453599955	63.9183001000201
9609.5	100	15	0	0	39	15	12	10	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	Q	0	0	0	64.1183060000185	64.3183075999841
9709.5	100	16	0	0	39	16	11	15	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Y	0	0	0	64.5183215000434	64.7183183999732
9809.5	100	17	0	0	39	17	6	5	0	0	0	stim007_stimuli_original_animals_fish_3.png	F	0	0	0	64.9183290000074	65.1183290999616
9909.5	100	18	0	0	39	18	5	6	0	0	0	stim006_stimuli_original_animals_fish_2.png	G	0	0	0	65.318338299985	65.5183365000412
10009.5	100	19	0	0	39	19	15	11	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	R	0	0	0	65.7183507999871	65.9183477000333
10109.5	100	20	0	0	39	20	10	12	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	T	0	0	0	66.1183604999678	66.3183487999486
10209.5	100	21	0	0	39	21	9	8	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	K	0	0	0	66.5183572999667	66.7183592000511
10309.5	100	22	0	0	39	22	7	9	0	0	0	stim008_stimuli_original_animals_fish_4.png	L	0	0	0	66.9183716999833	67.1183724999428
10409.5	100	23	0	0	39	23	8	14	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	V	0	0	0	67.3183961999603	67.518391199992
10509.5	100	24	0	0	39	24	0	10	1	0	0	stim001_stimuli_original_animals_birds_1.png	Q	0	0	0	67.718404800049	67.9184073000215
