onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
10208.25	100	0	0	1	2	0	2	10	0	0	0	stim003_stimuli_original_animals_birds_3.png	Q	0	0	0	69.7249787999317	69.9249755998608
10308.5	100	1	0	1	2	1	11	6	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	G	0	0	0	70.1253446999472	70.3249651999213
10408.25	100	2	0	1	2	2	0	8	0	0	0	stim001_stimuli_original_animals_birds_1.png	K	0	0	0	70.5249727999326	70.7249727000017
10508.25	100	3	0	1	2	3	4	9	0	0	0	stim005_stimuli_original_animals_fish_1.png	L	0	0	0	70.924980700016	71.1249843998812
10608.25	100	4	0	1	2	4	12	11	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	R	0	0	0	71.324992199894	71.5249917998444
10708.25	100	5	0	1	2	5	9	4	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	E	0	0	0	71.7250037000049	71.9250006000511
10808.25	100	6	0	1	2	6	5	7	0	1	0	stim006_stimuli_original_animals_fish_2.png	J	0	0	0	72.125039699953	72.3250114000402
10908.25	100	7	0	1	2	7	7	2	0	0	0	stim008_stimuli_original_animals_fish_4.png	C	0	0	0	72.5250264999922	72.7250214999076
11008.25	100	8	0	1	2	8	3	7	0	1	1	stim004_stimuli_original_animals_birds_4.png	J	0	0	0	72.9250349998474	73.12503320002
11108.25	100	9	0	1	2	9	12	1	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	d	73.5168522000313	1	73.325045599835	73.525045099901
11208.25	100	10	0	1	2	10	6	0	0	0	0	stim007_stimuli_original_animals_fish_3.png	A	0	0	0	73.7250734998379	73.9250667998567
11308.25	100	11	0	1	2	11	12	3	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	D	0	0	0	74.125092000002	74.3250774999615
11408.25	100	12	0	1	2	12	14	15	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	Y	0	0	0	74.5250858999789	74.7250881998334
11508.25	100	13	0	1	2	13	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	74.9250984999817	75.1251042999793
11608.25	100	14	0	1	2	14	10	13	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	U	d	75.5169281000271	0	75.3251109998673	75.525361899985
11708.25	100	15	0	1	2	15	1	12	0	0	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	75.7251252999995	75.9251208999194
11808.25	100	16	0	1	2	16	15	5	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	F	0	0	0	76.125130499946	76.3251300998963
11908.25	100	17	0	1	2	17	8	14	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	V	0	0	0	76.5251438999549	76.7251401999965
12008.25	100	18	0	1	2	18	14	8	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	K	0	0	0	76.925155099947	77.1251536000054
12108.25	100	19	0	1	2	19	5	15	0	0	0	stim006_stimuli_original_animals_fish_2.png	Y	0	0	0	77.3251638000365	77.5251656000037
12208.25	100	20	0	1	2	20	12	1	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	d	77.9169816998765	0	77.7251734999008	77.9251746998634
12308.25	100	21	0	1	2	21	13	10	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	Q	0	0	0	78.1251827999949	78.3251838998403
12408.25	100	22	0	1	2	22	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	78.5251980999019	78.7251923999283
12508.25	100	23	0	1	2	23	15	14	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	V	0	0	0	78.9252056998666	79.1252041000407
12608.25	100	24	0	1	2	24	3	12	0	1	0	stim004_stimuli_original_animals_birds_4.png	T	0	0	0	79.3252165999729	79.5252141999081
12708.25	100	25	0	1	2	25	0	6	0	0	0	stim001_stimuli_original_animals_birds_1.png	G	0	0	0	79.7252282998525	79.9252267999109
12808.25	100	26	0	1	2	26	1	12	0	1	1	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	80.1252345999237	80.3252355000004
12908.25	100	27	0	1	2	27	7	3	1	0	0	stim008_stimuli_original_animals_fish_4.png	D	d	80.7170593000483	1	80.5252518998459	80.7252457998693
13008.25	100	28	0	1	2	28	2	7	0	0	0	stim003_stimuli_original_animals_birds_3.png	J	0	0	0	80.9252575000282	81.1252578999847
