onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
25612.75	100	0	0	1	26	0	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	112.081924800063	112.281907099998
25712.75	100	1	0	1	26	1	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	112.482238800032	112.681936400011
25812.75	100	2	0	1	26	2	3	13	0	0	0	stim004_stimuli_original_animals_birds_4.png	U	0	0	0	112.881930000032	113.08193049999
25912.75	100	3	0	1	26	3	12	4	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	E	0	0	0	113.281952499994	113.481938399957
26012.75	100	4	0	1	26	4	1	15	0	0	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	113.68195280002	113.881952199969
26112.75	100	5	0	1	26	5	7	6	0	0	0	stim008_stimuli_original_animals_fish_4.png	G	0	0	0	114.081963900011	114.281959500047
26212.75	100	6	0	1	26	6	13	8	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	K	0	0	0	114.481972199981	114.681973900064
26312.75	100	7	0	1	26	7	1	2	1	0	0	stim002_stimuli_original_animals_birds_2.png	C	0	0	0	114.881993800052	115.081994800013
26412.75	100	8	0	1	26	8	2	12	0	0	0	stim003_stimuli_original_animals_birds_3.png	T	0	0	0	115.282045	115.482005500002
26512.75	100	9	0	1	26	9	1	15	1	1	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	115.682016000035	115.88203139999
26612.75	100	10	0	1	26	10	8	9	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	L	0	0	0	116.082026400021	116.28202579997
26712.75	100	11	0	1	26	11	5	15	0	1	1	stim006_stimuli_original_animals_fish_2.png	Y	0	0	0	116.482037400012	116.682035600068
26812.75	100	12	0	1	26	12	0	5	0	0	0	stim001_stimuli_original_animals_birds_1.png	F	d	117.073865900049	1	116.88204679999	117.082049599965
26912.75	100	13	0	1	26	13	6	7	0	0	0	stim007_stimuli_original_animals_fish_3.png	J	0	0	0	117.282060199999	117.482058600057
27012.75	100	14	0	1	26	14	9	1	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	B	0	0	0	117.682070199982	117.882227099966
27112.75	100	15	0	1	26	15	11	3	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	D	0	0	0	118.082109500072	118.282075700001
27212.75	100	16	0	1	26	16	4	0	0	0	0	stim005_stimuli_original_animals_fish_1.png	A	0	0	0	118.482109999983	118.682113299961
27312.75	100	17	0	1	26	17	15	10	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	118.882122599985	119.082121500047
27412.75	100	18	0	1	26	18	10	15	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	119.282133899978	119.482131300028
27512.75	100	19	0	1	26	19	0	4	0	0	0	stim001_stimuli_original_animals_birds_1.png	E	0	0	0	119.682141200057	119.882143500028
27612.75	100	20	0	1	26	20	3	11	0	0	0	stim004_stimuli_original_animals_birds_4.png	R	0	0	0	120.082169400062	120.282153100008
27712.75	100	21	0	1	26	21	1	9	0	0	0	stim002_stimuli_original_animals_birds_2.png	L	0	0	0	120.482165700058	120.682147299987
27812.75	100	22	0	1	26	22	7	6	0	0	0	stim008_stimuli_original_animals_fish_4.png	G	0	0	0	120.882174200029	121.08217519999
27912.75	100	23	0	1	26	23	5	0	0	0	0	stim006_stimuli_original_animals_fish_2.png	A	0	0	0	121.282183200005	121.482186499983
28012.75	100	24	0	1	26	24	15	5	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	F	0	0	0	121.682198100025	121.882196499966
28112.75	100	25	0	1	26	25	9	8	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	K	0	0	0	122.082206799998	122.282208899967
28212.75	100	26	0	1	26	26	15	1	1	1	0	stim016_stimuli_original_vehicles_planes_4.png	B	0	0	0	122.48221799999	122.682217000052
28312.75	100	27	0	1	26	27	12	2	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	C	0	0	0	122.882222900051	123.08222500002
28412.75	100	28	0	1	26	28	2	1	0	1	1	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	123.282235200051	123.482232599985
28512.75	100	29	0	1	26	29	8	13	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	U	0	0	0	123.682250000071	123.882245199988
28612.75	100	30	0	1	26	30	6	7	0	0	0	stim007_stimuli_original_animals_fish_3.png	J	0	0	0	124.082258100039	124.282252800069
28712.75	100	31	0	1	26	31	15	1	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	B	0	0	0	124.482263099984	124.682259300025
28812.75	100	32	0	1	26	32	4	12	0	0	0	stim005_stimuli_original_animals_fish_1.png	T	0	0	0	124.88227609999	125.082275500055
28912.75	100	33	0	1	26	33	13	3	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	D	d	125.274815200013	1	125.282293800032	125.482271200046
29012.75	100	34	0	1	26	34	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	125.68229659996	125.882293500006
29112.75	100	35	0	1	26	35	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	126.08231009997	126.282309600036
29804.5	100	36	1	0	33	0	0	1	0	0	0	stim001_stimuli_original_animals_birds_1.png	B	0	0	0	128.849034199957	129.049034100026
29904.5	100	37	1	0	33	1	15	2	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	C	0	0	0	129.249044000055	129.449046200025
30004.5	100	38	1	0	33	2	3	12	0	0	0	stim004_stimuli_original_animals_birds_4.png	T	0	0	0	129.649056300055	129.849057500018
30104.5	100	39	1	0	33	3	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	130.04906790005	130.249064699979
30204.5	100	40	1	0	33	4	7	10	0	0	0	stim008_stimuli_original_animals_fish_4.png	Q	0	0	0	130.449077600031	130.649075199966
30304.5	100	41	1	0	33	5	11	13	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	U	0	0	0	130.849086300004	131.049085900071
30404.5	100	42	1	0	33	6	5	11	0	0	0	stim006_stimuli_original_animals_fish_2.png	R	0	0	0	131.249098300003	131.449096400058
30504.5	100	43	1	0	33	7	9	14	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	V	0	0	0	131.649110700004	131.849109500065
30604.5	100	44	1	0	33	8	3	5	1	0	0	stim004_stimuli_original_animals_birds_4.png	F	0	0	0	132.049117899965	132.249120800057
30704.5	100	45	1	0	33	9	14	3	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	D	0	0	0	132.449129899964	132.649127100012
